,stationCode,station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical,ebike
1204,23206,12225289563,2,2,"[{'mechanical': 0}, {'ebike': 2}]",26,26,1,1,1,1669293667,0,2
1205,10202,12196660096,2,2,"[{'mechanical': 1}, {'ebike': 1}]",26,26,1,1,1,1669293379,1,1
1206,42030,16898865154,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1667476493,0,0
1207,23703,653175838,0,0,"[{'mechanical': 0}, {'ebike': 0}]",18,18,1,1,1,1669293278,0,0
1208,5027,84960402,7,7,"[{'mechanical': 6}, {'ebike': 1}]",26,26,1,1,1,1669293696,6,1
1209,20142,2515701705,0,0,"[{'mechanical': 0}, {'ebike': 0}]",20,20,1,1,1,1669293391,0,0
1210,15203,16529911795,0,0,"[{'mechanical': 0}, {'ebike': 0}]",27,27,0,0,0,1663317205,0,0
1211,21329,16529895896,2,2,"[{'mechanical': 2}, {'ebike': 0}]",27,27,0,0,0,1669293714,2,0
1212,42024,653110492,4,4,"[{'mechanical': 4}, {'ebike': 0}]",23,23,1,1,1,1669293624,4,0
1213,21704,102339791,1,1,"[{'mechanical': 1}, {'ebike': 0}]",22,22,1,1,1,1669293678,1,0
1214,19121,52474,1,1,"[{'mechanical': 1}, {'ebike': 0}]",19,19,1,1,1,1669293276,1,0
1215,51008,15550433574,10,10,"[{'mechanical': 8}, {'ebike': 2}]",28,28,1,1,1,1669293456,8,2
1216,18135,486750405,3,3,"[{'mechanical': 2}, {'ebike': 1}]",18,18,1,1,1,1669293637,2,1
1217,34011,10773448319,26,26,"[{'mechanical': 9}, {'ebike': 17}]",2,2,1,1,1,1669293742,9,17
1218,33019,2515855808,55,55,"[{'mechanical': 29}, {'ebike': 26}]",3,3,1,1,1,1669293729,29,26
1219,1003,437741660,39,39,"[{'mechanical': 33}, {'ebike': 6}]",2,2,1,1,1,1669293715,33,6
1220,24101,11438171152,6,6,"[{'mechanical': 2}, {'ebike': 4}]",17,17,1,1,1,1669293532,2,4
1221,32012,653046369,47,47,"[{'mechanical': 36}, {'ebike': 11}]",7,7,1,1,1,1669293741,36,11
1222,25007,11218473640,1,1,"[{'mechanical': 0}, {'ebike': 1}]",22,22,1,1,1,1669293379,0,1
1223,19114,125370566,2,2,"[{'mechanical': 0}, {'ebike': 2}]",17,17,1,1,1,1669293602,0,2
1224,12123,66491396,12,12,"[{'mechanical': 8}, {'ebike': 4}]",37,37,1,1,1,1669293692,8,4
1225,19006,78124875,2,2,"[{'mechanical': 1}, {'ebike': 1}]",50,50,1,1,1,1669293711,1,1
1226,21002,102328355,9,9,"[{'mechanical': 2}, {'ebike': 7}]",11,11,1,1,1,1669293338,2,7
1227,24004,653180903,15,15,"[{'mechanical': 5}, {'ebike': 10}]",17,17,1,1,1,1669293525,5,10
1228,13015,101015227,24,24,"[{'mechanical': 14}, {'ebike': 10}]",10,10,1,1,1,1669293699,14,10
1229,10003,37420,1,1,"[{'mechanical': 0}, {'ebike': 1}]",15,15,1,1,1,1669285477,0,1
1230,8018,76352106,30,30,"[{'mechanical': 16}, {'ebike': 14}]",0,0,1,1,1,1669293495,16,14
1231,13024,54000578,5,5,"[{'mechanical': 3}, {'ebike': 2}]",26,26,1,1,1,1669293739,3,2
1232,23041,102724418,17,17,"[{'mechanical': 15}, {'ebike': 2}]",8,8,1,1,1,1669293643,15,2
1233,15069,102287315,2,2,"[{'mechanical': 0}, {'ebike': 2}]",40,40,1,1,1,1669293736,0,2
1234,13116,42950428,14,14,"[{'mechanical': 11}, {'ebike': 3}]",36,36,1,1,1,1669293714,11,3
1235,11111,100921894,0,0,"[{'mechanical': 0}, {'ebike': 0}]",19,19,1,1,1,1669293537,0,0
1236,13006,82429586,4,4,"[{'mechanical': 1}, {'ebike': 3}]",35,35,1,1,1,1669293636,1,3
1237,12119,37995,3,3,"[{'mechanical': 2}, {'ebike': 1}]",46,46,1,1,1,1669293427,2,1
1238,48006,653193536,1,1,"[{'mechanical': 0}, {'ebike': 1}]",19,19,1,1,1,1669293608,0,1
1239,15012,54000589,10,10,"[{'mechanical': 9}, {'ebike': 1}]",55,55,1,1,1,1669293582,9,1
1240,18016,74692052,2,2,"[{'mechanical': 0}, {'ebike': 2}]",30,30,1,1,1,1669293654,0,2
1241,19117,35080917,4,4,"[{'mechanical': 2}, {'ebike': 2}]",23,23,1,1,1,1669293734,2,2
1242,20003,89553051,3,3,"[{'mechanical': 1}, {'ebike': 2}]",17,17,1,1,1,1669293739,1,2
1243,34010,11218807773,31,31,"[{'mechanical': 26}, {'ebike': 5}]",15,15,1,1,1,1669293727,26,5
1244,15053,101759167,5,5,"[{'mechanical': 2}, {'ebike': 3}]",41,41,1,1,1,1669293632,2,3
1245,15024,27363058,3,3,"[{'mechanical': 3}, {'ebike': 0}]",19,19,1,1,1,1669293684,3,0
1246,9025,66491390,34,34,"[{'mechanical': 23}, {'ebike': 11}]",4,4,1,1,1,1669293548,23,11
1247,18010,27363206,1,1,"[{'mechanical': 0}, {'ebike': 1}]",27,27,1,1,1,1669293725,0,1
1248,15041,54000591,2,2,"[{'mechanical': 1}, {'ebike': 1}]",35,35,1,1,1,1669293740,1,1
1249,8040,74805344,27,27,"[{'mechanical': 9}, {'ebike': 18}]",1,1,1,1,1,1669293619,9,18
1250,21022,653114003,0,0,"[{'mechanical': 0}, {'ebike': 0}]",25,25,1,0,0,1668169589,0,0
1251,11022,7402,5,5,"[{'mechanical': 1}, {'ebike': 4}]",9,9,1,1,1,1669293524,1,4
1252,8052,49791363,27,27,"[{'mechanical': 13}, {'ebike': 14}]",3,3,1,1,1,1669293526,13,14
1253,41103,75352635,3,3,"[{'mechanical': 0}, {'ebike': 3}]",22,22,1,1,1,1669293669,0,3
1254,41602,34836174,3,3,"[{'mechanical': 2}, {'ebike': 1}]",28,28,1,1,1,1669293719,2,1
1255,13028,6354,4,4,"[{'mechanical': 1}, {'ebike': 3}]",27,27,1,1,1,1669293366,1,3
1256,13036,101022698,5,5,"[{'mechanical': 4}, {'ebike': 1}]",27,27,1,1,1,1669293594,4,1
1257,22701,16206691682,0,0,"[{'mechanical': 0}, {'ebike': 0}]",30,30,0,0,0,1669293652,0,0
1258,14027,27415194,0,0,"[{'mechanical': 0}, {'ebike': 0}]",36,36,1,1,1,1669293680,0,0
1259,42303,653114443,5,5,"[{'mechanical': 4}, {'ebike': 1}]",14,14,1,1,1,1669293722,4,1
1260,18043,126354477,1,1,"[{'mechanical': 0}, {'ebike': 1}]",18,18,1,1,1,1669293297,0,1
1261,48002,653190196,3,3,"[{'mechanical': 2}, {'ebike': 1}]",34,34,1,1,1,1669293634,2,1
1262,41605,27363156,5,5,"[{'mechanical': 2}, {'ebike': 3}]",17,17,1,1,1,1669293586,2,3
1263,30003,16206842336,20,20,"[{'mechanical': 0}, {'ebike': 20}]",9,9,1,1,1,1669293624,0,20
1264,20012,39776330,0,0,"[{'mechanical': 0}, {'ebike': 0}]",17,17,1,1,1,1669293604,0,0
1265,19119,54000594,11,11,"[{'mechanical': 1}, {'ebike': 10}]",15,15,1,1,1,1669293665,1,10
1266,13120,66491373,10,10,"[{'mechanical': 8}, {'ebike': 2}]",9,9,1,1,1,1669293426,8,2
1267,35013,66491409,2,2,"[{'mechanical': 0}, {'ebike': 2}]",18,18,1,1,1,1669293687,0,2
1268,20020,82583924,0,0,"[{'mechanical': 0}, {'ebike': 0}]",29,29,1,1,1,1669293680,0,0
1269,12008,124183944,24,24,"[{'mechanical': 21}, {'ebike': 3}]",27,27,1,1,1,1669293658,21,3
1270,12102,27363389,21,21,"[{'mechanical': 19}, {'ebike': 2}]",5,5,1,1,1,1669293673,19,2
1271,24005,653184632,2,2,"[{'mechanical': 1}, {'ebike': 1}]",28,28,1,1,1,1669293719,1,1
1272,43007,102751453,13,13,"[{'mechanical': 6}, {'ebike': 7}]",13,13,1,1,1,1669293697,6,7
1273,20110,54000624,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,1,0,0,1669293543,0,0
1274,14004,35263507,19,19,"[{'mechanical': 10}, {'ebike': 9}]",3,3,1,1,1,1669293683,10,9
1275,11014,74635382,6,6,"[{'mechanical': 2}, {'ebike': 4}]",39,39,1,1,1,1669293555,2,4
1276,20032,58086242,0,0,"[{'mechanical': 0}, {'ebike': 0}]",12,12,1,1,1,1669293341,0,0
1277,14035,82440673,2,2,"[{'mechanical': 0}, {'ebike': 2}]",48,48,1,1,1,1669293689,0,2
1278,15050,27399547,0,0,"[{'mechanical': 0}, {'ebike': 0}]",20,20,1,1,1,1669293650,0,0
1279,16025,54000610,21,21,"[{'mechanical': 15}, {'ebike': 6}]",44,44,1,1,1,1669293562,15,6
1280,6025,13356269,23,23,"[{'mechanical': 20}, {'ebike': 3}]",6,6,1,1,1,1669293738,20,3
1281,14009,54000583,2,2,"[{'mechanical': 1}, {'ebike': 1}]",33,33,1,1,1,1669293740,1,1
1282,17117,74858883,1,1,"[{'mechanical': 0}, {'ebike': 1}]",30,30,1,1,1,1669293717,0,1
1283,16017,63279,1,1,"[{'mechanical': 1}, {'ebike': 0}]",14,14,1,1,1,1669293698,1,0
1284,18021,125918662,0,0,"[{'mechanical': 0}, {'ebike': 0}]",21,21,1,1,1,1669293142,0,0
1285,16116,15163771,6,6,"[{'mechanical': 2}, {'ebike': 4}]",19,19,1,1,1,1669293703,2,4
1286,20014,27415371,1,1,"[{'mechanical': 0}, {'ebike': 1}]",33,33,1,1,1,1669293549,0,1
1287,20013,82571023,1,1,"[{'mechanical': 1}, {'ebike': 0}]",44,44,1,1,1,1669293459,1,0
1288,7023,100893610,30,30,"[{'mechanical': 28}, {'ebike': 2}]",27,27,1,1,1,1669293717,28,2
1289,15045,27363205,6,6,"[{'mechanical': 4}, {'ebike': 2}]",29,29,1,1,1,1669293630,4,2
1290,25004,653197206,6,6,"[{'mechanical': 3}, {'ebike': 3}]",18,18,1,1,1,1669293672,3,3
1291,12022,27415256,2,2,"[{'mechanical': 2}, {'ebike': 0}]",29,29,1,1,1,1669293666,2,0
1292,14005,101488317,1,1,"[{'mechanical': 0}, {'ebike': 1}]",35,35,1,1,1,1669293635,0,1
1293,15027,6497,3,3,"[{'mechanical': 1}, {'ebike': 2}]",16,16,1,1,1,1669293447,1,2
1294,21023,653118283,22,22,"[{'mechanical': 22}, {'ebike': 0}]",3,3,1,1,1,1669293715,22,0
1295,31105,124167835,4,4,"[{'mechanical': 0}, {'ebike': 4}]",13,13,1,1,1,1669293629,0,4
1296,5033,82335295,7,7,"[{'mechanical': 5}, {'ebike': 2}]",21,21,1,1,1,1669293740,5,2
1297,42205,66491384,2,2,"[{'mechanical': 1}, {'ebike': 1}]",33,33,1,1,1,1669293697,1,1
1298,43004,102748267,8,8,"[{'mechanical': 6}, {'ebike': 2}]",15,15,1,1,1,1669293696,6,2
1299,8046,28233012,27,27,"[{'mechanical': 11}, {'ebike': 16}]",2,2,1,1,1,1669293738,11,16
1300,21218,16930981813,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1668413734,0,0
1301,17110,49829553,6,6,"[{'mechanical': 3}, {'ebike': 3}]",24,24,1,1,1,1669293458,3,3
1302,7010,128884445,42,42,"[{'mechanical': 24}, {'ebike': 18}]",17,17,1,1,1,1669293618,24,18
1303,22404,37848502,4,4,"[{'mechanical': 1}, {'ebike': 3}]",21,21,1,1,1,1669293632,1,3
1304,8007,54000552,28,28,"[{'mechanical': 21}, {'ebike': 7}]",2,2,1,1,1,1669293684,21,7
1305,31701,102752610,2,2,"[{'mechanical': 0}, {'ebike': 2}]",22,22,1,1,1,1669293638,0,2
1306,17006,66491382,2,2,"[{'mechanical': 1}, {'ebike': 1}]",32,32,1,1,1,1669293569,1,1
1307,19102,124176568,1,1,"[{'mechanical': 0}, {'ebike': 1}]",16,16,1,1,1,1669293669,0,1
1308,30004,16931052467,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1668506626,0,0
1309,18101,39882420,1,1,"[{'mechanical': 1}, {'ebike': 0}]",20,20,1,1,1,1669293164,1,0
1310,20005,27415360,3,3,"[{'mechanical': 1}, {'ebike': 2}]",12,12,1,1,1,1669293338,1,2
1311,21207,82588494,0,0,"[{'mechanical': 0}, {'ebike': 0}]",29,29,1,1,1,1669293676,0,0
1312,10031,125542925,5,5,"[{'mechanical': 0}, {'ebike': 5}]",28,28,1,1,1,1669293742,0,5
1313,6028,54000547,27,27,"[{'mechanical': 23}, {'ebike': 4}]",7,7,1,1,1,1669293650,23,4
1314,12122,82425449,9,9,"[{'mechanical': 8}, {'ebike': 1}]",41,41,1,1,1,1669293600,8,1
1315,15120,7234,14,14,"[{'mechanical': 11}, {'ebike': 3}]",14,14,1,1,1,1669293728,11,3
1316,21205,85160045,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293519,0,0
1317,16023,35816213,8,8,"[{'mechanical': 1}, {'ebike': 7}]",24,24,1,1,1,1669293651,1,7
1318,11028,82408364,3,3,"[{'mechanical': 2}, {'ebike': 1}]",33,33,1,1,1,1669293675,2,1
1319,24007,653190279,10,10,"[{'mechanical': 9}, {'ebike': 1}]",10,10,1,1,1,1669293678,9,1
1320,16033,82551956,21,21,"[{'mechanical': 19}, {'ebike': 2}]",10,10,1,1,1,1669293471,19,2
1321,13055,66491372,50,50,"[{'mechanical': 33}, {'ebike': 17}]",8,8,1,1,1,1669293716,33,17
1322,6004,99840124,7,7,"[{'mechanical': 5}, {'ebike': 2}]",38,38,1,1,1,1669293656,5,2
1323,11029,82413301,4,4,"[{'mechanical': 1}, {'ebike': 3}]",36,36,1,1,1,1669293703,1,3
1324,19014,80077998,4,4,"[{'mechanical': 0}, {'ebike': 4}]",15,15,1,1,1,1669293709,0,4
1325,15014,13248144,5,5,"[{'mechanical': 4}, {'ebike': 1}]",29,29,1,1,1,1669293489,4,1
1326,11016,54000568,5,5,"[{'mechanical': 3}, {'ebike': 2}]",42,42,1,1,1,1669293560,3,2
1327,15114,39311270,1,1,"[{'mechanical': 0}, {'ebike': 1}]",31,31,1,1,1,1669293338,0,1
1328,22014,54000631,9,9,"[{'mechanical': 5}, {'ebike': 4}]",14,14,1,1,1,1669293724,5,4
1329,20106,54000623,2,2,"[{'mechanical': 0}, {'ebike': 2}]",24,24,1,1,1,1669293680,0,2
1330,21027,653121023,21,21,"[{'mechanical': 15}, {'ebike': 6}]",4,4,1,1,1,1669293738,15,6
1331,15044,76507850,3,3,"[{'mechanical': 1}, {'ebike': 2}]",30,30,1,1,1,1669293622,1,2
1332,12040,101010226,9,9,"[{'mechanical': 6}, {'ebike': 3}]",57,57,1,1,1,1669293532,6,3
1333,25002,653194214,4,4,"[{'mechanical': 2}, {'ebike': 2}]",16,16,1,1,1,1669293352,2,2
1334,15113,11375742,3,3,"[{'mechanical': 2}, {'ebike': 1}]",22,22,1,1,1,1669293498,2,1
1335,13008,27415083,6,6,"[{'mechanical': 2}, {'ebike': 4}]",45,45,1,1,1,1669293739,2,4
1336,19001,27415333,0,0,"[{'mechanical': 0}, {'ebike': 0}]",55,55,1,1,1,1669293467,0,0
1337,6005,66491369,12,12,"[{'mechanical': 8}, {'ebike': 4}]",37,37,1,1,1,1669293704,8,4
1338,16022,27363397,1,1,"[{'mechanical': 1}, {'ebike': 0}]",17,17,1,1,1,1669293733,1,0
1339,20011,39878420,2,2,"[{'mechanical': 1}, {'ebike': 1}]",18,18,1,1,1,1669293724,1,1
1340,14025,27363504,0,0,"[{'mechanical': 0}, {'ebike': 0}]",29,29,1,1,1,1669293443,0,0
1341,11018,27414932,5,5,"[{'mechanical': 3}, {'ebike': 2}]",33,33,1,1,1,1669293613,3,2
1342,21007,82588656,23,23,"[{'mechanical': 22}, {'ebike': 1}]",30,30,1,1,1,1669293340,22,1
1343,19007,35471668,2,2,"[{'mechanical': 1}, {'ebike': 1}]",25,25,1,1,1,1669293390,1,1
1344,21016,27415500,5,5,"[{'mechanical': 3}, {'ebike': 2}]",20,20,1,1,1,1669293678,3,2
1345,5105,11580442,3,3,"[{'mechanical': 2}, {'ebike': 1}]",13,13,1,1,1,1669293696,2,1
1346,6020,99798962,28,28,"[{'mechanical': 23}, {'ebike': 5}]",8,8,1,1,1,1669293700,23,5
1347,13013,66507230,8,8,"[{'mechanical': 7}, {'ebike': 1}]",12,12,1,1,1,1669293716,7,1
1348,19123,125881065,4,4,"[{'mechanical': 1}, {'ebike': 3}]",28,28,1,1,1,1669293532,1,3
1349,21107,54000627,9,9,"[{'mechanical': 4}, {'ebike': 5}]",11,11,1,1,1,1669293742,4,5
1350,8039,121086415,22,22,"[{'mechanical': 9}, {'ebike': 13}]",1,1,1,1,1,1669293650,9,13
1351,21511,14623073464,41,41,"[{'mechanical': 30}, {'ebike': 11}]",3,3,1,1,1,1669293492,30,11
1352,22007,54000629,17,17,"[{'mechanical': 14}, {'ebike': 3}]",17,17,1,1,1,1669293611,14,3
1353,12039,27415004,2,2,"[{'mechanical': 1}, {'ebike': 1}]",36,36,1,1,1,1669293212,1,1
1354,13037,27415128,2,2,"[{'mechanical': 0}, {'ebike': 2}]",18,18,1,1,1,1669293735,0,2
1355,5031,84961467,16,16,"[{'mechanical': 10}, {'ebike': 6}]",37,37,1,1,1,1669293741,10,6
1356,12017,27414937,13,13,"[{'mechanical': 8}, {'ebike': 5}]",23,23,1,1,1,1669293687,8,5
1357,13023,42588096,2,2,"[{'mechanical': 0}, {'ebike': 2}]",24,24,1,1,1,1669293568,0,2
1358,6009,100227241,27,27,"[{'mechanical': 20}, {'ebike': 7}]",8,8,1,1,1,1669293729,20,7
1359,42027,2254322638,3,3,"[{'mechanical': 2}, {'ebike': 1}]",22,22,1,1,1,1669293727,2,1
1360,16104,15377776,7,7,"[{'mechanical': 1}, {'ebike': 6}]",28,28,1,1,1,1669293732,1,6
1361,20033,70736110,0,0,"[{'mechanical': 0}, {'ebike': 0}]",32,32,1,1,1,1669293715,0,0
1362,30005,16210188070,7,7,"[{'mechanical': 4}, {'ebike': 3}]",25,25,1,1,1,1669293268,4,3
1363,30007,16210512714,19,19,"[{'mechanical': 15}, {'ebike': 4}]",9,9,1,1,1,1669293693,15,4
1364,4010,476155906,20,20,"[{'mechanical': 18}, {'ebike': 2}]",2,2,1,1,1,1669293593,18,2
1365,17036,121160813,8,8,"[{'mechanical': 7}, {'ebike': 1}]",20,20,1,1,1,1669293670,7,1
1366,8044,66491388,21,21,"[{'mechanical': 10}, {'ebike': 11}]",10,10,1,1,1,1669293496,10,11
1367,1201,16043228469,12,12,"[{'mechanical': 12}, {'ebike': 0}]",14,14,1,1,1,1669293715,12,0
1368,41304,16043282800,0,0,"[{'mechanical': 0}, {'ebike': 0}]",30,30,0,0,0,1666601867,0,0
1369,21510,15189890802,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293414,0,0
1370,25009,13568870765,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1627454147,0,0
1371,51007,16043316164,12,12,"[{'mechanical': 2}, {'ebike': 10}]",14,14,1,1,1,1669293628,2,10
1372,21033,11063317380,11,11,"[{'mechanical': 10}, {'ebike': 1}]",7,7,1,1,1,1669293652,10,1
1373,21112,54000628,35,35,"[{'mechanical': 33}, {'ebike': 2}]",21,21,1,1,1,1669293725,33,2
1374,22703,15187848239,7,7,"[{'mechanical': 5}, {'ebike': 2}]",20,20,1,1,1,1669293178,5,2
1375,17050,129095489,3,3,"[{'mechanical': 2}, {'ebike': 1}]",25,25,1,1,1,1669293737,2,1
1376,24010,16043242148,16,16,"[{'mechanical': 10}, {'ebike': 6}]",10,10,1,1,1,1669293687,10,6
1377,8031,54000555,28,28,"[{'mechanical': 18}, {'ebike': 10}]",3,3,1,1,1,1669293698,18,10
1378,10001,218903767,8,8,"[{'mechanical': 3}, {'ebike': 5}]",51,51,1,1,1,1669293736,3,5
1379,10028,37647,1,1,"[{'mechanical': 0}, {'ebike': 1}]",27,27,1,1,1,1669293560,0,1
1380,19018,523900881,9,9,"[{'mechanical': 6}, {'ebike': 3}]",47,47,1,1,1,1669293692,6,3
1381,20030,54000621,3,3,"[{'mechanical': 1}, {'ebike': 2}]",53,53,1,1,1,1669293618,1,2
1382,44009,1057383154,44,44,"[{'mechanical': 31}, {'ebike': 13}]",5,5,1,1,1,1669293615,31,13
1383,41101,214097180,1,1,"[{'mechanical': 1}, {'ebike': 0}]",23,23,1,1,1,1669293620,1,0
1384,10151,54000556,5,5,"[{'mechanical': 4}, {'ebike': 1}]",21,21,1,1,1,1669293678,4,1
1385,12010,452347778,2,2,"[{'mechanical': 2}, {'ebike': 0}]",19,19,1,1,1,1669293662,2,0
1386,16140,2515618216,24,24,"[{'mechanical': 24}, {'ebike': 0}]",5,5,1,1,1,1669293663,24,0
1387,3201,16965900639,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,0,0,0,1669293506,0,0
1388,20035,85123644,1,1,"[{'mechanical': 0}, {'ebike': 1}]",25,25,1,1,1,1669293615,0,1
1389,44010,1057387136,19,19,"[{'mechanical': 18}, {'ebike': 1}]",10,10,1,1,1,1669293638,18,1
1390,21508,11908488283,7,7,"[{'mechanical': 5}, {'ebike': 2}]",17,17,1,1,1,1669293726,5,2
1391,7007,100863462,54,54,"[{'mechanical': 34}, {'ebike': 20}]",9,9,1,1,1,1669293739,34,20
1392,15032,253357936,50,50,"[{'mechanical': 45}, {'ebike': 5}]",6,6,1,1,1,1669293742,45,5
1393,20037,42517412,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293627,0,0
1394,19045,213699079,0,0,"[{'mechanical': 0}, {'ebike': 0}]",67,67,0,0,0,1593435140,0,0
1395,8003,54000551,12,12,"[{'mechanical': 5}, {'ebike': 7}]",4,4,1,1,1,1669293481,5,7
1396,15122,384370499,4,4,"[{'mechanical': 2}, {'ebike': 2}]",22,22,1,1,1,1669293585,2,2
1397,22302,15066765479,31,31,"[{'mechanical': 20}, {'ebike': 11}]",6,6,1,1,1,1669293730,20,11
1398,13053,213676294,15,15,"[{'mechanical': 7}, {'ebike': 8}]",5,5,1,1,1,1669293699,7,8
1399,18203,102317064,0,0,"[{'mechanical': 0}, {'ebike': 0}]",40,40,0,0,0,1667901688,0,0
1400,9029,95073815,0,0,"[{'mechanical': 0}, {'ebike': 0}]",39,39,1,0,0,1669293393,0,0
1401,41212,10647548670,2,2,"[{'mechanical': 0}, {'ebike': 2}]",20,20,1,1,1,1669293637,0,2
1402,34009,10647608657,17,17,"[{'mechanical': 15}, {'ebike': 2}]",12,12,1,1,1,1669293733,15,2
1403,21021,117480156,50,50,"[{'mechanical': 20}, {'ebike': 30}]",4,4,1,1,1,1669293734,20,30
1404,4005,516395829,2,2,"[{'mechanical': 1}, {'ebike': 1}]",6,6,1,1,1,1669293731,1,1
1405,25010,16134083337,3,3,"[{'mechanical': 0}, {'ebike': 3}]",27,27,1,1,1,1669293612,0,3
1406,45005,16134135570,0,0,"[{'mechanical': 0}, {'ebike': 0}]",26,26,1,0,0,1669293635,0,0
1407,35021,11266280626,2,2,"[{'mechanical': 1}, {'ebike': 1}]",29,29,1,1,1,1669293730,1,1
1408,18018,49039283,4,4,"[{'mechanical': 4}, {'ebike': 0}]",15,15,1,1,1,1669293671,4,0
1409,10025,35642049,4,4,"[{'mechanical': 1}, {'ebike': 3}]",9,9,1,1,1,1669293326,1,3
1410,21320,16379269732,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1627456205,0,0
1411,22305,11851012506,17,17,"[{'mechanical': 15}, {'ebike': 2}]",17,17,1,1,1,1669293663,15,2
1412,18045,27033125,2,2,"[{'mechanical': 1}, {'ebike': 1}]",14,14,1,1,1,1669293714,1,1
1413,22507,13341879803,18,18,"[{'mechanical': 13}, {'ebike': 5}]",4,4,1,1,1,1669293555,13,5
1414,12001,84986959,21,21,"[{'mechanical': 19}, {'ebike': 2}]",39,39,1,1,1,1669293716,19,2
1415,12165,1074347188,17,17,"[{'mechanical': 9}, {'ebike': 8}]",0,0,1,1,1,1669293742,9,8
1416,21954,2515774908,2,2,"[{'mechanical': 0}, {'ebike': 2}]",20,20,1,1,1,1669293560,0,2
1417,11201,15826185972,0,0,"[{'mechanical': 0}, {'ebike': 0}]",15,15,1,1,1,1669293706,0,0
1418,10038,123546861,3,3,"[{'mechanical': 1}, {'ebike': 2}]",19,19,1,1,1,1669293710,1,2
1419,22005,252301607,19,19,"[{'mechanical': 15}, {'ebike': 4}]",2,2,1,1,1,1669293529,15,4
1420,12106,82423726,49,49,"[{'mechanical': 44}, {'ebike': 5}]",18,18,1,1,1,1669293719,44,5
1421,23205,12959947458,2,2,"[{'mechanical': 2}, {'ebike': 0}]",19,19,1,1,1,1669293670,2,0
1422,22602,12943772652,1,1,"[{'mechanical': 0}, {'ebike': 1}]",30,30,1,1,1,1669293388,0,1
1423,32023,12948189248,25,25,"[{'mechanical': 24}, {'ebike': 1}]",5,5,1,1,1,1669293395,24,1
1424,23201,12806084887,2,2,"[{'mechanical': 1}, {'ebike': 1}]",42,42,1,1,1,1669293721,1,1
1425,23203,11851103861,0,0,"[{'mechanical': 0}, {'ebike': 0}]",25,25,1,1,1,1669293470,0,0
1426,9035,210581084,20,20,"[{'mechanical': 17}, {'ebike': 3}]",3,3,1,1,1,1669293555,17,3
1427,15056,34742973,34,34,"[{'mechanical': 25}, {'ebike': 9}]",2,2,1,1,1,1669293662,25,9
1428,17126,11438049493,11,11,"[{'mechanical': 9}, {'ebike': 2}]",19,19,1,1,1,1669293740,9,2
1429,34005,11437651826,3,3,"[{'mechanical': 0}, {'ebike': 3}]",24,24,1,1,1,1669293566,0,3
1430,17127,11438116799,27,27,"[{'mechanical': 24}, {'ebike': 3}]",12,12,1,1,1,1669293571,24,3
1431,26008,11437761399,7,7,"[{'mechanical': 2}, {'ebike': 5}]",27,27,1,1,1,1669293727,2,5
1432,26009,11437961617,3,3,"[{'mechanical': 0}, {'ebike': 3}]",23,23,1,1,1,1669293559,0,3
1433,34008,11004720021,11,11,"[{'mechanical': 9}, {'ebike': 2}]",14,14,1,1,1,1669293674,9,2
1434,34012,11437706131,22,22,"[{'mechanical': 17}, {'ebike': 5}]",2,2,1,1,1,1669293652,17,5
1435,21302,102335085,5,5,"[{'mechanical': 4}, {'ebike': 1}]",22,22,1,1,1,1669293688,4,1
1436,23204,13373758036,0,0,"[{'mechanical': 0}, {'ebike': 0}]",27,27,1,1,1,1669293653,0,0
1437,31301,13373801574,16,16,"[{'mechanical': 5}, {'ebike': 11}]",12,12,1,1,1,1669293620,5,11
1438,21514,13373712848,1,1,"[{'mechanical': 0}, {'ebike': 1}]",23,23,1,1,1,1669293419,0,1
1439,31303,13373848216,11,11,"[{'mechanical': 7}, {'ebike': 4}]",17,17,1,1,1,1669293653,7,4
1440,9104,129026597,23,23,"[{'mechanical': 21}, {'ebike': 2}]",2,2,1,1,1,1669293673,21,2
1441,13123,1062807847,52,52,"[{'mechanical': 25}, {'ebike': 27}]",3,3,1,1,1,1669293675,25,27
1442,4104,478732841,11,11,"[{'mechanical': 7}, {'ebike': 4}]",1,1,1,1,1,1669293395,7,4
1443,10026,82402482,1,1,"[{'mechanical': 1}, {'ebike': 0}]",56,56,1,1,1,1669293668,1,0
1444,17010,129088667,4,4,"[{'mechanical': 3}, {'ebike': 1}]",33,33,1,1,1,1669293673,3,1
1445,18023,54000604,3,3,"[{'mechanical': 2}, {'ebike': 1}]",27,27,1,1,1,1669293728,2,1
1446,18026,43247738,1,1,"[{'mechanical': 1}, {'ebike': 0}]",31,31,1,1,1,1669293612,1,0
